Bag,Sect,Depth top [m],Depth bot [m],Depth ice/snow [m],Grains [#] (Fabric Analyzer G50 (FA)),Grain size mean [pixel] (Fabric Analyzer G50 (FA)),"Sum vector norm (sum_vector_norm, Fabric Analy...)",Pref orient [%] (Fabric Analyzer G50 (FA)),Pref orient [%] (Weighted),Conc param (Fabric Analyzer G50 (FA)),Conc param (Weighted),Spherical apt [deg] (Fabric Analyzer G50 (FA)),Spherical apt [deg] (Weighted),EVA1 (Fabric Analyzer G50 (FA)),EVA1 (Weighted),EVA2 (Fabric Analyzer G50 (FA)),EVA2 (Weighted),EVA3 (Fabric Analyzer G50 (FA)),EVA3 (Weighted),Woodcock param (Fabric Analyzer G50 (FA)),Woodcock param (Weighted),Grain area [mm**2] (Fabric Analyzer G50 (FA))
203,1,111.1,111.19,111.15,814,9846,0.661071,32.2143,35.8977,2.95047,3.11618,55.4186,53.2383,0.206199,0.177432,0.278516,0.282642,0.515285,0.539927,2.0465,1.39017,3.9384
203,2,111.19,111.28,111.24,403,9539,0.658543,31.7086,35.6189,2.92863,3.09879,55.7293,53.4537,0.212429,0.209158,0.256304,0.244297,0.531267,0.546545,3.88216,5.18511,3.8156
203,3,111.28,111.38,111.33,1320,9679,0.648016,29.6032,33.6919,2.84104,3.01394,57.0376,54.5485,0.210208,0.190255,0.284137,0.273131,0.505654,0.536613,1.91266,1.86767,3.8716
216,1,118.25,118.34,118.3,1418,7642,0.664832,32.9664,37.5131,2.98358,3.19841,54.9589,52.2571,0.223402,0.203068,0.260919,0.248231,0.515679,0.548701,4.38852,3.94977,3.0568
216,2,118.34,118.43,118.39,480,7117,0.681443,36.2887,38.2969,3.13916,3.23458,52.958,51.8441,0.196948,0.186845,0.272547,0.261362,0.530505,0.551792,2.05011,2.22647,2.8468
216,3,118.43,118.53,118.48,532,2695,0.637984,27.5967,36.2382,2.7623,3.13078,58.3098,53.0596,0.235517,0.215122,0.27496,0.244015,0.489522,0.540863,3.72514,6.31587,1.078
216,4,118.53,118.62,118.57,1196,9812,0.638595,27.7191,32.0899,2.76698,2.94261,58.2315,55.5298,0.220991,0.228057,0.298551,0.258792,0.480457,0.513151,1.58167,5.41436,3.9248
216,5,118.62,118.71,118.66,1293,7962,0.649059,29.8117,40.8603,2.84948,3.37921,56.9069,50.2929,0.213433,0.195048,0.290115,0.240998,0.496452,0.563954,1.75013,4.01891,3.1848
216,6,118.71,118.8,118.75,1554,7241,0.667404,33.4809,39.1318,3.00665,3.28367,54.646,51.3002,0.21506,0.195271,0.261876,0.244303,0.523064,0.560426,3.51267,3.70623,2.8964
225,1,123.2,123.29,123.25,1381,7524,0.606203,21.2406,32.8657,2.53938,2.97695,62.5564,55.05,0.22923,0.20033,0.287237,0.268485,0.483533,0.531185,2.30872,2.33011,3.0096
225,2,123.29,123.38,123.34,1443,7376,0.646626,29.3252,29.9816,2.82986,2.85441,57.2123,56.831,0.238965,0.216544,0.270267,0.262357,0.490768,0.5211,4.8465,3.57578,2.9504
225,3,123.38,123.48,123.43,1293,7742,0.65836,31.672,35.3722,2.92706,3.09225,55.7518,53.5355,0.231615,0.209767,0.258642,0.253449,0.509744,0.536784,6.14727,3.96707,3.0968
225,4,123.48,123.57,123.52,993,7897,0.688421,37.6843,36.6483,3.20946,3.1538,52.1298,52.7819,0.212122,0.204751,0.24374,0.251006,0.544138,0.544243,5.7802,3.79955,3.1588
225,5,123.57,123.66,123.61,1195,8469,0.615118,23.0235,34.8988,2.5982,3.06957,61.3258,53.8224,0.253506,0.207903,0.293137,0.264731,0.453357,0.527367,3.00192,2.85208,3.3876
225,6,123.66,123.75,123.7,952,8046,0.623511,24.7023,26.4907,2.65612,2.71789,60.1974,59.0734,0.238007,0.246529,0.277915,0.267197,0.484078,0.486274,3.57988,7.43772,3.2184
242,2,132.64,132.73,132.69,1251,9375,0.655493,31.0986,14.5482,2.9027,2.33863,56.1058,67.6339,0.229245,0.214077,0.259452,0.262318,0.511303,0.523605,5.48048,3.40108,3.75
243,3,133.28,133.38,133.33,1193,8767,0.611353,22.2706,32.9152,2.57303,2.9788,61.8412,55.0244,0.198693,0.185075,0.310903,0.295347,0.490404,0.519578,1.01793,1.20855,3.5068
244,1,133.65,133.74,133.7,1161,9818,0.594688,18.9377,27.589,2.46724,2.75963,64.2036,58.3548,0.24175,0.199043,0.31524,0.313006,0.44301,0.487951,1.2819,0.980758,3.9272
245,1,134.2,134.29,134.25,1320,7275,0.67125,34.25,32.4016,3.04183,2.95641,54.1804,55.3352,0.210181,0.210365,0.270981,0.238149,0.518838,0.551486,2.55646,6.76905,2.91
246,1,134.75,134.84,134.8,1228,8751,0.649919,29.9838,40.1214,2.85648,3.33737,56.7992,50.726,0.229372,0.201957,0.264284,0.232621,0.506344,0.565422,4.58925,6.28324,3.5004
247,1,135.3,135.39,135.35,1117,10351,0.601669,20.3337,30.2177,2.51047,2.86349,63.1967,56.6921,0.273126,0.244747,0.276702,0.25179,0.450173,0.503463,37.4151,24.4211,4.1404
252,1,138.05,138.14,138.1,757,14312,0.616369,23.2738,33.8301,2.60667,3.01853,61.1558,54.4873,0.221557,0.21008,0.319936,0.270233,0.458507,0.519687,0.979359,2.59709,5.7248
252,2,138.14,138.23,138.19,744,15675,0.608398,21.6796,23.4399,2.55361,2.60881,62.2501,61.1131,0.226082,0.201449,0.314993,0.290789,0.458925,0.507762,1.13473,1.51858,6.27
252,3,138.23,138.33,138.28,904,12461,0.557123,11.4245,29.4548,2.25796,2.83192,70.2448,57.18,0.236793,0.214366,0.318224,0.292914,0.444984,0.492721,1.13436,1.66584,4.9844
252,4,138.33,138.42,138.37,879,12188,0.624698,24.9396,34.568,2.66452,3.05313,60.04,54.0335,0.214792,0.185562,0.31013,0.27784,0.475078,0.536597,1.16108,1.63061,4.8752
252,5,138.42,138.51,138.46,816,13499,0.700733,40.1467,43.3936,3.3415,3.52884,50.6828,48.8364,0.185401,0.17681,0.261367,0.239009,0.553232,0.584181,2.18359,2.96498,5.3996
252,6,138.51,138.6,138.55,1192,9582,0.653149,30.6297,35.6424,2.88308,3.10503,56.3966,53.3761,0.204412,0.193175,0.291195,0.267459,0.504393,0.539365,1.55252,2.15578,3.8328
253,1,138.6,138.69,138.65,1074,9825,0.609941,21.9881,31.8982,2.56371,2.93404,62.0361,55.6517,0.229704,0.193219,0.311799,0.296144,0.458496,0.510637,1.26189,1.27584,3.93
253,2,138.69,138.78,138.74,1019,11271,0.62208,24.416,35.9464,2.64606,3.11932,60.3879,53.1997,0.22108,0.207614,0.319328,0.26149,0.459592,0.530896,0.990289,3.06947,4.5084
253,3,138.78,138.88,138.83,1058,10982,0.634219,26.8438,33.7132,2.73388,3.01434,58.7944,54.5431,0.228605,0.219243,0.298486,0.258541,0.472908,0.522215,1.72528,4.26403,4.3928
253,4,138.88,138.97,138.92,999,11847,0.582258,16.4516,25.6803,2.39382,2.68838,66.0709,59.6008,0.234234,0.219734,0.327662,0.284835,0.438104,0.495431,0.865385,2.13307,4.7388
253,5,138.97,139.06,139.01,1130,10063,0.634565,26.913,38.5664,2.73647,3.25267,58.7497,51.6415,0.236527,0.205427,0.285478,0.242706,0.477995,0.551868,2.74021,4.92602,4.0252
266,1,145.75,145.84,145.8,1095,10995,0.611123,22.2245,31.7359,2.5715,2.92712,61.8729,55.7509,0.195126,0.167929,0.348699,0.302561,0.456174,0.52951,0.462767,0.950619,4.398
266,2,145.84,145.93,145.89,1352,9301,0.645458,29.0917,35.8807,2.82054,3.11688,57.3595,53.2297,0.17583,0.164497,0.334559,0.301904,0.489611,0.5336,0.59195,0.937949,3.7204
266,3,145.93,146.03,145.98,1407,8127,0.626405,25.281,35.1696,2.6767,3.08278,59.8144,53.6547,0.163434,0.146819,0.339905,0.318433,0.496661,0.534748,0.51791,0.669567,3.2508
266,4,146.03,146.12,146.07,1394,9043,0.61931,23.8619,31.4404,2.62681,2.91508,60.7588,55.925,0.197618,0.177455,0.302386,0.313532,0.499996,0.509013,1.18225,0.851344,3.6172
266,5,146.12,146.21,146.16,1230,10977,0.557105,11.4211,18.1377,2.25787,2.44114,70.2479,64.8429,0.191453,0.166042,0.38427,0.352754,0.424277,0.481204,0.142157,0.412085,4.3908
266,6,146.21,146.3,146.25,1273,7636,0.625525,25.1051,28.7094,2.67041,2.80321,59.9305,57.6366,0.19732,0.192462,0.32782,0.2966,0.474859,0.510939,0.729955,1.25754,3.0544
293,1,160.6,160.69,160.65,879,13566,0.592643,18.5285,23.8407,2.45485,2.62309,64.504,60.8315,0.20506,0.194008,0.364559,0.333332,0.430381,0.47266,0.288469,0.645258,5.4264
293,2,160.69,160.78,160.74,1111,10475,0.631495,26.299,29.5374,2.71367,2.83583,59.1478,57.1188,0.187796,0.179546,0.335885,0.304618,0.476319,0.515836,0.600812,0.996416,4.19
293,3,160.78,160.88,160.83,979,11797,0.550152,10.0305,20.832,2.22298,2.52369,71.536,62.9007,0.19703,0.190106,0.375301,0.310823,0.427669,0.499071,0.202712,0.96316,4.7188
293,4,160.88,160.97,160.92,1216,8443,0.616569,23.3138,34.1926,2.60803,3.03667,61.1287,54.2478,0.190683,0.169022,0.319934,0.302235,0.489383,0.528742,0.821306,0.962352,3.3772
293,5,160.97,161.06,161.01,840,12710,0.640408,28.0815,34.2224,2.78093,3.03693,57.9999,54.2444,0.190337,0.187966,0.331196,0.292028,0.478467,0.520006,0.664139,1.30959,5.084
293,6,161.06,161.15,161.1,661,13432,0.569124,13.8247,23.6769,2.32085,2.61648,68.1723,60.9613,0.223726,0.209877,0.373161,0.313469,0.403112,0.476654,0.150911,1.04466,5.3728
294,1,161.15,161.24,161.2,1343,8829,0.591193,18.2387,29.3932,2.44614,2.83048,64.7184,57.2026,0.194218,0.179352,0.354188,0.326623,0.451593,0.494025,0.404351,0.690262,3.5316
294,2,161.24,161.33,161.29,904,12065,0.619205,23.841,30.4863,2.62608,2.87395,60.7729,56.5337,0.205038,0.178636,0.333991,0.31175,0.460971,0.509614,0.660404,0.88255,4.826
294,3,161.33,161.43,161.38,976,11769,0.609251,21.8503,28.5092,2.55919,2.7947,62.1316,57.7745,0.188355,0.186589,0.357378,0.31961,0.454267,0.493801,0.374561,0.80832,4.7076
294,4,161.43,161.52,161.47,1203,9811,0.614715,22.943,27.9975,2.59548,2.77537,61.3806,58.0918,0.186469,0.190561,0.340887,0.314954,0.472644,0.494485,0.541686,0.897772,3.9244
294,5,161.52,161.61,161.56,892,13621,0.607928,21.5857,28.5469,2.55055,2.7959,62.3154,57.7549,0.228503,0.202257,0.330311,0.309906,0.441186,0.487838,0.785454,1.06324,5.4484
294,6,161.61,161.7,161.65,999,12432,0.579304,15.8608,25.6514,2.37701,2.68734,66.5308,59.6198,0.19196,0.176417,0.356775,0.323267,0.451265,0.500315,0.379063,0.721168,4.9728
296,1,162.25,162.34,162.3,1006,12255,0.634747,26.9494,31.2686,2.73783,2.90698,58.7262,56.043,0.162812,0.165704,0.360725,0.324296,0.476463,0.510001,0.349801,0.674294,4.902
296,2,162.34,162.43,162.39,1117,10620,0.621052,24.2104,25.4337,2.63888,2.67978,60.5252,59.7578,0.19694,0.181547,0.336658,0.343012,0.466402,0.475441,0.607987,0.513122,4.248
296,3,162.43,162.53,162.48,1072,11594,0.628819,25.7638,28.5189,2.6941,2.79533,59.4972,57.7641,0.197354,0.182114,0.324717,0.329175,0.477929,0.488711,0.776196,0.667591,4.6376
296,4,162.53,162.62,162.57,940,14149,0.583053,16.6107,29.0139,2.39839,2.81445,65.9482,57.4563,0.1646,0.156602,0.36987,0.346673,0.465531,0.496724,0.284113,0.452579,5.6596
296,5,162.62,162.71,162.66,924,10309,0.607755,21.551,28.6677,2.54943,2.80075,62.3396,57.6764,0.226446,0.185735,0.32327,0.320458,0.450284,0.493807,0.930912,0.792759,4.1236
296,6,162.71,162.8,162.75,993,12253,0.592133,18.4266,27.8674,2.45178,2.76988,64.5792,58.1831,0.177412,0.162437,0.379095,0.34681,0.443493,0.490753,0.206627,0.457704,4.9012
300,1,164.45,164.54,164.5,1253,9393,0.6232,24.64,31.6192,2.65393,2.92246,60.2388,55.818,0.192084,0.192823,0.312905,0.294403,0.495011,0.512773,0.939985,1.31123,3.7572
300,2,164.54,164.63,164.59,936,11996,0.607604,21.5209,33.4577,2.54845,3.00239,62.3606,54.7033,0.230389,0.20935,0.320342,0.272929,0.449269,0.51772,1.02613,2.41407,4.7984
300,3,164.63,164.73,164.68,867,14175,0.568854,13.7708,27.5471,2.3194,2.75723,68.2171,58.3953,0.230356,0.213314,0.319243,0.296414,0.450401,0.490272,1.05472,1.52955,5.67
300,4,164.73,164.82,164.77,763,14403,0.593511,18.7022,31.9735,2.46009,2.93618,64.3762,55.6212,0.228836,0.203578,0.342274,0.278173,0.428889,0.518249,0.560313,1.99306,5.7612
300,5,164.82,164.91,164.86,1006,11383,0.623579,24.7157,30.0875,2.6566,2.85787,60.1884,56.7779,0.205679,0.196804,0.323703,0.303587,0.470618,0.499609,0.825163,1.14925,4.5532
300,6,164.91,165,164.95,1060,9982,0.544665,8.93291,29.5967,2.19618,2.8381,72.6097,57.0834,0.199263,0.19656,0.359799,0.301738,0.440938,0.501703,0.344143,1.18632,3.9928
301,1,165,165.09,165.05,1298,9563,0.600431,20.0862,26.2556,2.5027,2.70998,63.3732,59.2131,0.206799,0.223818,0.343879,0.29608,0.449322,0.480102,0.525917,1.72758,3.8252
301,2,165.09,165.18,165.14,882,13009,0.596432,19.2865,16.4698,2.4779,2.39163,63.9495,66.1301,0.252524,0.208494,0.307348,0.27885,0.440128,0.512657,1.82767,2.09426,5.2036
301,3,165.18,165.28,165.23,866,14005,0.603593,20.7186,28.873,2.52266,2.80862,62.9237,57.5496,0.230356,0.204665,0.319936,0.298859,0.449709,0.496476,1.03648,1.34064,5.602
301,4,165.28,165.37,165.32,1255,9496,0.633263,26.6525,23.9063,2.72675,2.62624,58.9182,60.7698,0.214221,0.210981,0.307267,0.307598,0.478512,0.481421,1.22803,1.18812,3.7984
301,5,165.37,165.46,165.41,1143,10774,0.611965,22.3929,19.3232,2.57708,2.47686,61.757,63.9741,0.213055,0.199894,0.328177,0.299616,0.458768,0.50049,0.775442,1.26777,4.3096
301,6,165.46,165.55,165.5,999,11390,0.631305,26.261,28.5004,2.71227,2.79442,59.1725,57.779,0.199197,0.200512,0.318746,0.29911,0.482057,0.500378,0.87995,1.28659,4.556
327,1,179.3,179.39,179.35,1163,11305,0.560222,12.0445,21.6128,2.27388,2.54924,69.6929,62.3435,0.204403,0.196268,0.387254,0.3438,0.408343,0.459932,0.0829858,0.519138,4.522
327,2,179.39,179.48,179.44,876,14722,0.548953,9.79064,0.777076,2.21706,2.01336,71.7659,85.3272,0.232657,0.234512,0.372563,0.325513,0.39478,0.439976,0.123019,0.918946,5.8888
327,3,179.48,179.58,179.53,1020,11836,0.646343,29.2686,13.9512,2.8276,2.32198,57.2479,68.1375,0.207117,0.193455,0.301857,0.309391,0.491026,0.497154,1.29171,1.01008,4.7344
327,4,179.58,179.67,179.62,994,11520,0.617313,23.4627,22.8549,2.6131,2.58991,61.028,61.4937,0.186836,0.20854,0.35873,0.327533,0.454434,0.463927,0.362513,0.771143,4.608
327,5,179.67,179.76,179.71,913,13942,0.515175,3.03498,20.8097,2.0626,2.5228,79.9672,62.9207,0.210281,0.209807,0.326824,0.320936,0.462896,0.469257,0.78934,0.89379,5.5768
327,6,179.76,179.85,179.8,933,13445,0.565544,13.1087,11.1488,2.30173,2.24854,68.7733,70.5814,0.214364,0.220464,0.363445,0.339879,0.42219,0.439657,0.283788,0.594667,5.378
346,1,189.75,189.84,189.8,946,13269,0.579147,15.8293,16.7336,2.37612,2.39939,66.5555,65.9215,0.20593,0.161874,0.378826,0.379423,0.415244,0.458703,0.15059,0.222757,5.3076
346,2,189.84,189.93,189.89,855,13760,0.583734,16.7467,20.3052,2.40231,2.50664,65.8437,63.2835,0.214912,0.178575,0.343999,0.362878,0.44109,0.458547,0.528495,0.330007,5.504
346,3,189.93,190.03,189.98,1062,11592,0.590037,18.0073,23.8783,2.43924,2.6249,64.8905,60.7961,0.156052,0.152696,0.392183,0.374863,0.451766,0.472441,0.153478,0.257597,4.6368
346,4,190.03,190.12,190.07,1178,9466,0.595619,19.1237,21.1455,2.47291,2.53416,64.0678,62.6701,0.152563,0.14395,0.400146,0.393951,0.447291,0.462099,0.115507,0.158482,3.7864
346,5,190.12,190.21,190.16,1027,10424,0.594037,18.8073,21.5485,2.46328,2.54686,64.2991,62.3946,0.160509,0.153206,0.396253,0.362696,0.443238,0.484098,0.123994,0.33503,4.1696
346,6,190.21,190.3,190.25,826,14611,0.540913,8.18261,24.83,2.17824,2.65742,73.3782,60.173,0.185209,0.166556,0.384712,0.363987,0.430079,0.469457,0.152495,0.325485,5.8444
356,1,195.25,195.34,195.3,796,15918,0.531975,6.395,14.7879,2.13664,2.34414,75.3518,67.4708,0.20919,0.188914,0.375162,0.366871,0.415649,0.444214,0.175451,0.288221,6.3672
356,2,195.34,195.43,195.39,845,12291,0.575004,15.0009,18.8987,2.35296,2.46313,67.2128,64.3025,0.233426,0.190869,0.357577,0.366056,0.408996,0.443075,0.315028,0.293233,4.9164
356,3,195.43,195.53,195.48,986,12157,0.558925,11.785,28.5279,2.26719,2.79546,69.9224,57.7621,0.188285,0.162883,0.37904,0.348122,0.432675,0.488995,0.189151,0.447386,4.8628
356,4,195.53,195.62,195.57,921,13586,0.551732,10.3464,12.8527,2.23081,2.29247,71.2368,69.0727,0.187934,0.170094,0.389117,0.379299,0.422949,0.450607,0.114551,0.214809,5.4344
356,5,195.62,195.71,195.66,1511,7197,0.556476,11.2953,27.6433,2.25467,2.76225,70.3615,58.3107,0.158759,0.150059,0.390024,0.358767,0.451217,0.491173,0.162146,0.360379,2.8788
356,6,195.71,195.8,195.75,1016,10575,0.599568,19.9137,20.276,2.4973,2.50618,63.4968,63.2938,0.198906,0.168375,0.342809,0.338252,0.458285,0.493372,0.533343,0.541105,4.23
375,1,205.7,205.79,205.75,1032,11503,0.616835,23.3669,18.8695,2.60984,2.46277,61.0927,64.3112,0.154823,0.158312,0.38992,0.375553,0.455257,0.466135,0.167726,0.250136,4.6012
375,2,205.79,205.88,205.84,861,13737,0.587013,17.4027,22.5574,2.42139,2.57956,65.3443,61.7059,0.144386,0.158775,0.414909,0.375725,0.440704,0.4655,0.0571389,0.248737,5.4948
375,3,205.88,205.98,205.93,952,12605,0.595794,19.1587,24.4374,2.47398,2.64403,64.0424,60.4266,0.163603,0.154648,0.390692,0.372986,0.445705,0.472366,0.15134,0.268308,5.042
375,4,205.98,206.07,206.02,823,15651,0.593229,18.6458,23.8386,2.45838,2.62281,64.4177,60.8369,0.168739,0.16794,0.383305,0.338799,0.447956,0.49326,0.18997,0.535238,6.2604
375,5,206.07,206.16,206.11,1020,11439,0.586661,17.3322,25.8073,2.41932,2.69304,65.3976,59.5164,0.1691,0.159352,0.399375,0.367535,0.431525,0.473112,0.0900927,0.302157,4.5756
375,6,206.16,206.25,206.2,942,12834,0.592234,18.4468,24.6655,2.45239,2.65201,64.5643,60.275,0.162042,0.149065,0.40879,0.374745,0.429168,0.47619,0.0525695,0.259874,5.1336
387,1,212.3,212.39,212.35,993,12566,0.646466,29.2931,18.2412,2.82858,2.44375,57.2325,64.7777,0.12844,0.137667,0.367654,0.419273,0.503905,0.44306,0.299754,0.0495497,5.0264
387,2,212.39,212.48,212.44,1196,10525,0.605172,21.0344,16.4972,2.53275,2.39313,62.7011,66.0897,0.129622,0.1362,0.402572,0.410955,0.467806,0.452845,0.132523,0.087894,4.21
387,3,212.48,212.58,212.53,823,16501,0.592951,18.5902,15.5846,2.45671,2.36636,64.4586,66.8294,0.15219,0.146755,0.412993,0.412995,0.434817,0.44025,0.0515811,0.0617654,6.6004
387,4,212.58,212.67,212.62,724,16615,0.635241,27.0481,17.5268,2.74153,2.42168,58.6625,65.3367,0.144488,0.148881,0.365964,0.417072,0.489547,0.434047,0.313068,0.0387293,6.646
387,5,212.67,212.76,212.71,693,18457,0.566724,13.3449,20.4644,2.308,2.51097,68.5736,63.1855,0.161666,0.1516,0.397553,0.397677,0.440781,0.450723,0.114715,0.129837,7.3828
387,6,212.76,212.85,212.8,790,16901,0.564191,12.8382,14.1519,2.29458,2.32675,69.0039,67.9917,0.182514,0.159089,0.395324,0.39266,0.422163,0.448251,0.0849895,0.146555,6.7604
400,1,212.76,212.85,212.8,807,13467,0.618522,23.7044,19.4983,2.62138,2.48134,60.8648,63.8683,0.133283,0.135016,0.391509,0.406969,0.475209,0.458015,0.179804,0.107097,5.3868
400,2,219.45,219.54,219.5,605,15528,0.591766,18.3532,21.4348,2.44957,2.54145,64.6336,62.5115,0.151072,0.15081,0.395373,0.380377,0.453555,0.468812,0.1427,0.225954,6.2112
400,3,219.54,219.63,219.59,1107,14439,0.624233,24.8467,22.4334,2.66123,2.5761,60.1015,61.7774,0.139402,0.12308,0.393544,0.420585,0.467055,0.456335,0.165011,0.0663909,5.7756
415,1,227.7,227.79,227.75,876,14156,0.540195,8.03892,17.0911,2.17483,2.40953,73.529,65.6527,0.127583,0.134612,0.367299,0.406176,0.505117,0.459212,0.301317,0.111126,5.6624
415,2,227.79,227.88,227.84,1145,11272,0.576858,15.3717,16.1753,2.36327,2.38385,66.9168,66.3422,0.118639,0.125241,0.405229,0.424024,0.476131,0.450735,0.131265,0.0500913,4.5088
415,3,227.88,227.98,227.93,1390,8955,0.600514,20.1028,17.3506,2.50322,2.41812,63.3614,65.4286,0.142479,0.123075,0.416297,0.41693,0.441224,0.459995,0.0542391,0.0805643,3.582
415,4,227.98,228.07,228.02,947,12281,0.61598,23.1961,15.2,2.60403,2.356,61.2086,67.1251,0.133475,0.138381,0.400219,0.420977,0.466305,0.440642,0.139176,0.0410336,4.9124
415,5,228.07,228.16,228.11,777,15788,0.601204,20.2408,18.2687,2.50755,2.44389,63.2629,64.7743,0.164928,0.159654,0.362009,0.390507,0.473063,0.449839,0.340336,0.158138,6.3152
415,6,228.16,228.25,228.2,1072,11764,0.609315,21.8629,20.7696,2.5596,2.52193,62.1228,62.94,0.10859,0.100801,0.428461,0.431844,0.46295,0.467355,0.056403,0.0543159,4.7056
416,1,228.25,228.34,228.3,956,11305,0.527535,5.5071,22.3137,2.11656,2.57176,76.4277,61.8675,0.165584,0.140148,0.364378,0.411318,0.470038,0.448534,0.322835,0.0804489,4.522
416,2,228.34,228.43,228.39,817,14764,0.628586,25.7171,17.6921,2.69241,2.42693,59.5278,65.2021,0.145447,0.141713,0.374242,0.399304,0.480312,0.458983,0.264031,0.134459,5.9056
416,3,228.43,228.53,228.48,807,14954,0.64921,29.8419,21.7267,2.85071,2.55198,56.888,62.2848,0.124956,0.144765,0.369427,0.405795,0.505616,0.44944,0.289508,0.0991068,5.9816
416,4,228.53,228.62,228.57,789,15944,0.636866,27.3732,21.2089,2.7538,2.53514,58.4533,62.6488,0.146893,0.143167,0.365138,0.411708,0.487969,0.445125,0.318455,0.07388,6.3776
416,5,228.62,228.71,228.66,831,15569,0.663269,32.6537,18.4309,2.96973,2.44896,55.1497,64.6488,0.146982,0.16236,0.325255,0.399636,0.527764,0.438004,0.609392,0.101775,6.2276
416,6,228.71,228.8,228.75,923,14273,0.584049,16.8097,22.187,2.40413,2.56748,65.7954,61.957,0.14792,0.154475,0.337129,0.383874,0.514951,0.461651,0.514211,0.202678,5.7092
427,1,234.3,234.39,234.35,755,15086,0.615678,23.1357,18.538,2.60199,2.45188,61.2496,64.5767,0.208041,0.166142,0.346031,0.405587,0.445928,0.42827,0.498489,0.0609734,6.0344
427,2,234.39,234.48,234.44,766,13577,0.539708,7.94169,14.4042,2.17254,2.33351,73.6317,67.7869,0.187294,0.163389,0.367911,0.403207,0.444795,0.433404,0.281077,0.079951,5.4308
427,3,234.48,234.58,234.53,698,17158,0.653898,30.7796,16.8293,2.88932,2.40125,56.3035,65.8719,0.124711,0.135562,0.362303,0.410819,0.512987,0.45362,0.32609,0.0893876,6.8632
427,4,234.58,234.67,234.62,857,14511,0.580881,16.1761,14.9822,2.38595,2.3497,66.2845,67.3076,0.157439,0.153726,0.40667,0.401528,0.435891,0.444745,0.0731217,0.106472,5.8044
427,5,234.67,234.76,234.71,743,16083,0.631973,26.3947,19.5185,2.7172,2.4817,59.0856,63.8599,0.178769,0.157691,0.341133,0.405412,0.480099,0.436898,0.528832,0.0792115,6.4332
427,6,234.76,234.85,234.8,740,15030,0.637401,27.4801,22.9362,2.75786,2.59175,58.3846,61.4564,0.153341,0.144614,0.363403,0.395112,0.483256,0.460274,0.330343,0.151877,6.012
432,1,237.05,237.14,237.1,606,20473,0.531633,6.32653,19.4451,2.13508,2.47868,75.4322,63.931,0.197036,0.194965,0.355735,0.36494,0.447229,0.440095,0.387412,0.298694,8.1892
434,1,238.15,238.24,238.2,1072,13026,0.582649,16.5299,18.6154,2.39607,2.45518,66.0105,64.496,0.177602,0.161059,0.398976,0.387601,0.423422,0.45134,0.0734767,0.17336,5.2104
436,1,239.25,239.34,239.3,1450,8518,0.570155,14.031,25.1106,2.32642,2.66876,68.0017,59.961,0.133182,0.133802,0.411934,0.380443,0.454884,0.485755,0.0878367,0.233849,3.4072
438,1,240.35,240.44,240.4,631,19904,0.653188,30.6377,22.4522,2.88341,2.57497,56.3917,61.8009,0.130691,0.14774,0.366567,0.389695,0.502742,0.462565,0.306296,0.176741,7.9616
438,2,240.44,240.53,240.49,585,19513,0.597168,19.4335,15.3486,2.48242,2.35859,63.8428,67.0505,0.123922,0.144325,0.380323,0.410295,0.495755,0.44538,0.236373,0.0785319,7.8052
438,3,240.53,240.63,240.58,490,23555,0.665385,33.0771,16.7392,2.98851,2.39719,54.8915,65.9804,0.121889,0.133808,0.343315,0.414138,0.534796,0.452055,0.428023,0.0775397,9.422
438,4,240.63,240.72,240.67,560,21509,0.667451,33.4902,6.42569,3.00708,2.13352,54.6403,75.5127,0.136331,0.159292,0.347229,0.367649,0.51644,0.473059,0.424615,0.301407,8.6036
438,5,240.72,240.81,240.76,445,24183,0.638445,27.6889,14.2347,2.76583,2.3267,58.2508,67.993,0.132527,0.167419,0.347335,0.405143,0.520137,0.427438,0.419098,0.0606161,9.6732
438,6,240.81,240.9,240.85,569,18393,0.638749,27.7499,12.9185,2.76816,2.29266,58.2118,69.0665,0.110528,0.123077,0.389794,0.399557,0.499678,0.477366,0.197045,0.1511,7.3572
440,1,241.45,241.54,241.5,855,12873,0.586229,17.2459,20.1609,2.4168,2.50211,65.463,63.3867,0.125281,0.120681,0.407472,0.419901,0.467247,0.459418,0.116063,0.0721347,5.1492
440,2,241.54,241.63,241.59,595,20422,0.67003,34.0059,21.776,3.03057,2.55246,54.3279,62.2746,0.156363,0.159439,0.314435,0.373141,0.529202,0.46742,0.745198,0.264934,8.1688
440,3,241.63,241.73,241.68,569,21819,0.660651,32.1302,19.6545,2.94682,2.48487,55.4702,63.7853,0.157869,0.163969,0.331434,0.385509,0.510697,0.450522,0.582948,0.182293,8.7276
440,4,241.73,241.82,241.77,526,24350,0.625051,25.0103,21.5236,2.66703,2.54369,59.9932,62.463,0.175483,0.167906,0.336686,0.356093,0.487831,0.476,0.569086,0.386049,9.74
440,5,241.82,241.91,241.86,504,25568,0.565568,13.1135,25.2701,2.30185,2.67099,68.7692,59.9197,0.119525,0.142687,0.331803,0.373471,0.548672,0.483842,0.492609,0.269093,10.2272
440,6,241.91,242,241.95,736,16327,0.670834,34.1668,19.9217,3.03798,2.49416,54.2306,63.5693,0.123558,0.138718,0.34491,0.421888,0.531531,0.439394,0.421283,0.0365536,6.5308
